video_id,title,view_count,views_per_day,label,AI_Score
oHi94ePLjug,customer cusses nella rose chloe burrows steals from auntie tapped out channel,63498.0,63498.0,0,0.03559276170577697
M_bETyrBi-g,danny aarons and kaci jay crash the fellas studios ep,121337.0,121337.0,0,0.07441130319680177
ZAhXG8tEu0g,mbappe var stun newcastle psg newcastle united champions league group stage highlights,508282.0,508282.0,0,0.05487286804372681
JXgw4viV6qU,kaci jay tennessee on why they fancy danny aarons secret beef worst dms full podcast ep,130193.0,130193.0,0,0.035
CavD06H-HLc,seth rollins calls cm punk hypocrite reveals jey uso as world heavyweight title opponent,434595.0,434595.0,0,0.07825886006223498
HMxoPiJuAAc,randy orton returns to raw wwe raw highlights wwe on usa,635673.0,635673.0,0,0.0
5GBFFm8xrTY,charlo vs benavidez jr highlights november pbc on showtime ppv,374036.0,374036.0,0,0.2796460896201772
G9Sh1oKg760,never baking again louie s life,124209.0,124209.0,0,0.09453600070607637
xgs2ZIJqf7s,eat it or yeet it but everything is green,443902.0,443902.0,0,0.04987645454988071
TxQeB58GQ_4,i am shutting it down,102722.0,102722.0,0,0.13469210391090647
HUYyH-xPwaQ,becoming a chef,161400.0,161400.0,0,0.13608406166345927
9Fdq8Hkklb4,reacting to nasher in nhl,106215.0,106215.0,0,0.06
_EKLNJXbocw,final season cold open season letterkenny,188565.0,188565.0,0,0.15990878957866564
bavW0vR2ZyI,tears of the kingdom but all the items are random,185589.0,185589.0,0,0.06996644655829291
UDBo0Wx9FCQ,my reset routine putting up xmas tree cleaning apartment meal prep huge health announcement,66340.0,66340.0,0,0.05376689816218064
ANCm3oG7htM,javascript changes you missed in,415296.0,415296.0,0,0.13523769650460024
ED-4d0S4Mj0,annapoorani the goddess of food official trailer nayanthara jai nilesh krishnaa thaman s,5308134.0,5308134.0,1,0.10449852904848525
4HDaSybrlPo,turning my ps into a lego arcade machine,375351.0,125117.0,0,0.05476877056386582
330h41yZo-Q,unforgivable the tragic tale of air algerie flight,439383.0,146461.0,0,0.05561885152552151
GsrC6-2K_9s,making resin ornaments for my family but they re a prank,221575.0,221575.0,0,0.055
B4g_WbfeYbI,kathy hilton on whether kyle richards and husband will reconcile,128875.0,128875.0,0,0.06469687396260504
GSs9hXxwUjk,i was casted in a kpop idol music video,441449.0,441449.0,0,0.12836904258506932
eBS6ZZ9BPnQ,paris hilton surprised her family with her second baby at thanksgiving,105381.0,105381.0,0,0.07466673316011063
1ZKBaRsP1gY,the rise of xi jinping explained,662740.0,662740.0,0,0.07430671028888933
atZ8c0qR-jU,what the hell did we actually just witness,351086.0,351086.0,0,0.035
DBVAAnq1dHo,how to spend days in japan ultimate travel itinerary,360457.0,360457.0,0,0.05486443497371265
PK5iAam9EX4,nothing left to give short film,171001.0,171001.0,0,0.11830554571253428
ZkiiyJYaXkQ,steve o eats his last meal,510156.0,510156.0,0,0.07429465464634383
BWiNtSr3RUc,destiny season of the wish launch trailer,403847.0,403847.0,0,0.049150859932981385
UOwNXG8pTq8,dbfz shenanigoons vs the three idiots rematch,971494.0,971494.0,0,0.031452981759183325
WOhAkdr_QdQ,senators and panthers scrum ends with all players on ice receiving misconducts,571146.0,571146.0,0,0.044654122876991345
PqmL9y_rd1E,tasting the sourest foods on the internet,307786.0,307786.0,0,0.19469516462297246
MPxG45YxyMk,still here full album garry sandhu latest punjabi songs fresh media records,457028.0,457028.0,0,0.27286775235296157
RWlmXBh9ye4,tyla teaches jennifer hudson her viral water dance,991059.0,991059.0,0,0.1259364650045498
6S7T2ieiu54,three sisters inherit amazing barn finds from father barn find hunter,231154.0,231154.0,0,0.13628088413036188
-5OoFSv6FYA,bethesda responds badly to negative starfield reviews this week in videogames,257657.0,257657.0,0,0.08168825848685639
ejyNlaakvZ0,will this old camper run drive out of the woods,244202.0,244202.0,0,0.08863211830991817
mYSdTqwHM-k,my first impressions of season of the wish are ok but i m mad about something,344213.0,344213.0,0,0.06
_HNCPsLwfKI,the worst thing about this corey perry situation,147077.0,147077.0,0,0.03
fYgNqg6V8do,half in the bag catch up part,555415.0,555415.0,0,0.049992514092068736
cV79iPBCCLo,which smash bros characters have canonically eaten pizza,430513.0,430513.0,0,0.11572167997197395
akiWMIxy1ng,blackhawks gm kyle davidson shares update on corey perry situation,93766.0,93766.0,0,0.0317962409992916
jncrlmdc-o0,is this the end of corey perry s career overdrive,143450.0,143450.0,0,0.08855039963752592
aq2Vt7OvQG0,ted official trailer peacock original,741106.0,741106.0,0,0.3163805802443641
pQq9eP5OFhw,taylor swift you re losing me from the vault,1098558.0,1098558.0,0,0.07988097721883713
FGouJkBD0ps,blink anthem part live performance video,210125.0,210125.0,0,0.11483819934883631
gRFtEI37x1Q,the cryptid iceberg begins,983019.0,983019.0,0,0.13938870636171896
eTzUin-RiGg,morniye still here punjabi video song garry sandhu ft manpreet toor fresh media records,2275367.0,2275367.0,1,0.42707152523739744
up2r7ZAEcto,the biggest fight is happening jujutsu kaisen chapter spoilers leaks coverage,283196.0,283196.0,0,0.08953636683669455
wrTHa3IL_rU,garth brooks and trisha yearwood perform imagine at memorial for rosalynn carter,467351.0,467351.0,0,0.038395142308242675
eyv-FBgnnAY,murdaugh sentenced for financial crimes in day long hearing filled with raw emotions,104620.0,104620.0,0,0.07978369888834015
RumxndBS3OE,the og fortnite corner challenge,313992.0,313992.0,0,0.05934529719360882
qiKOkdxdVpU,abu dhabi t match highlights deccan gladiators vs new york strikers season,1123751.0,1123751.0,0,0.06882450546363986
qC2_gOglVvA,i got eminem early,486117.0,486117.0,0,0.21772111088160165
lZUfoxlceUQ,rosalynn carter honored by husband jimmy rare gathering of all living u s first ladies,97545.0,97545.0,0,0.07277326371991791
1X1GCxdpZSg,insanely rare black widow outfit is back fortnite item shop november th fortnite og,234618.0,234618.0,0,0.01991695235601666
cM_q2KrWUsA,nhl highlights panthers vs maple leafs november,162178.0,162178.0,0,0.0
qFGt6yE9F2o,highlights barcelona vs porto uefa champions league,93487.0,93487.0,0,0.015125912460894812
F3NK_y69J94,highlights man city vs rb leipzig uefa champions league,143298.0,143298.0,0,0.034930010871625373
Rj4W1efeO6Q,ateez crazy form official mv teaser,331145.0,331145.0,0,0.36299148953070465
dXL2P53tbzs,highlights psg vs newcastle uefa champions league,120399.0,120399.0,0,0.005
Ym-WwV0UUVg,full speech jason carter delivers eulogy at former first lady rosalynn carter s memorial service,153540.0,153540.0,0,0.0877120253985217
251sQ8Jvs7M,buying a custom can am renegade new mud four wheeler,283353.0,283353.0,0,0.07098946187388051
DgHgEDiWN_Q,jimmy carter arrives for his late wife rosalynn carter s tribute service,1774053.0,1774053.0,1,0.030100773817254702
TmXe-ZGr5RM,ena power of potluck,792024.0,792024.0,0,0.0807486283390018
4YfZkq4fiqs,jalen s walks off chiefs offense bounces back and the gang starts a bidding war ep,913649.0,913649.0,0,0.0343318448505666
slFplGByH6I,beta squad football challenge in world cup stadium,347004.0,347004.0,0,0.05875804714623173
pSn2ZJ5pmVQ,casually explained break ups,759558.0,759558.0,0,0.024216595681979244
gtlUmJ_UvmI,man city vs rb leipzig extended highlights ucl group stage md cbs sports golazo,808045.0,808045.0,0,0.005
epgaiKrAM48,what if pokemon combined rock and ground type,343685.0,85921.25,0,0.06152355382822746
Aa4Rlkjqze4,watching only the first and last episode of the summer i turned pretty,315665.0,315665.0,0,0.042743439325590986
zgZYgXE6a8Y,does emily blunt know her lines from her most famous movies,83133.0,83133.0,0,0.07797620108876528
BH3fi5mNg4s,tiger woods addresses health liv merger ahead of return full presser golf today golf channel,132442.0,132442.0,0,0.10313081881716085
jcJL6g0C9vo,marc marquez s first laps with the ducati gp valenciatest,905378.0,905378.0,0,0.04937380520199909
XQj8NZ3-h7E,ronnie i recognise myself in roy stick to football ep,431678.0,431678.0,0,0.05411275306230616
xtfeHgvHJhc,playstation plus monthly games december ps ps,98708.0,98708.0,0,0.009948683565699341
VY3u-lIstnM,ucl classic in istanbul galatasaray man united champions league group stage highlights,1248047.0,1248047.0,0,0.025
UWZ8zk8PZpY,new eminem skins are here fortnite item shop november th fortnite battle royale,146840.0,146840.0,0,0.015365408590745661
MKbkCN5wnOw,an unruly boat in a tiny canal what could go wrong,86469.0,86469.0,0,0.04491238318329984
eBb-APEud8o,bellingham inspires los blancos real madrid napoli champions league group stage highlights,610408.0,610408.0,0,0.06529709967592902
g-nyj1eaU-c,highlights leeds united swansea city piroe rutter and james goals,90318.0,90318.0,0,0.14673004052041405
bNY0YTPj-cI,rampant gunners seal top spot arsenal rc lens champions league group stage highlights,580953.0,580953.0,0,0.06968638364778905
mCiWTNKgWqg,bangladesh vs new zealand highlights st test day new zealand tour of bangladesh,1584638.0,1584638.0,1,0.14585850926100943
HEdoyoE9XpI,big brother s jordan henry go official wrap party secrets tv regrets full podcast ep,82071.0,82071.0,0,0.1142878235894003
svSh2oBvqXw,corey perry clears waivers more details on incident termination official,91954.0,91954.0,0,0.1380525352307489
CHtd3oVt1QE,season launch trailer call of duty warzone modern warfare iii,209606.0,209606.0,0,0.09881689040764206
J2dzXSsATmY,the man mission,782942.0,782942.0,0,0.14856080447295994
sctgA2qa-rA,elon musk i disagree with the idea of unions,469673.0,469673.0,0,0.10204540853600338
VNdHSsmhldg,the furry bait n switch,530743.0,530743.0,0,0.06992865173799538
47op34VPbjc,the patriarch christian cage responds to adam copelands challenge aew dynamite,861492.0,861492.0,0,0.06996166430954534
mcsAO9AYc0c,something terrible is happening in italy,462627.0,462627.0,0,0.0703106321323285
FUHkTs-Ipfg,the sat question everyone got wrong,2281465.0,2281465.0,1,0.08765705270888358
HfuNf9F0Ivc,on prend un rond point a km h,941401.0,941401.0,0,0.050788637581705286
D-36x9Sz15M,rescue mission frees workers after days november,184497.0,184497.0,0,0.03881741350734404
j_RsVMAtgVc,apex legends uprising collection event trailer,563007.0,563007.0,0,0.0
eEA958zQK8Y,my little brother,247829.0,247829.0,0,0.10569861326182979
ddzZMUoXzDM,watch tesla s cybertruck delivery event live,1044795.0,1044795.0,0,0.12371434761419269
U_M_uvDChJQ,elon musk to advertisers who are trying to blackmail him go f yourself,1881724.0,1881724.0,1,0.0502592931438042
OAMLtlZFGbk,returning to the original sidemen house,537750.0,537750.0,0,0.33937795773949025
KrkrVy76suA,lana del rey performs unchained melody live christmas at graceland nbc,362043.0,362043.0,0,0.09129345010405263
34Tz4kOZh-0,who was the best player in every fortnite season,624790.0,624790.0,0,0.04449852904848526
Myc5tmrnhlQ,we traded our tiny camper for a retro motorhome,82439.0,82439.0,0,0.03908847841616492
YPp7UAVaowI,i found leonardo dicaprio s wrecked lamborghini,1161724.0,1161724.0,0,0.06550047301419452
e0EPb9hap3o,going on vacation birthday party with my friends,46806.0,46806.0,0,0.05948239073134243
VYxrkbN6-IQ,anastasia and byron sleepover my house getting christmas ready hosting my own event,90094.0,90094.0,0,0.07467428735287168
9qkyd2RhqFU,i snuck into a huge climbing party disguised as myself,783152.0,783152.0,0,0.08484712445075279
lW9S3ycTS6U,the perfect pedal for a gigging musician boss ir amp cabinet pedal,191510.0,191510.0,0,0.044827278965236805
H1jwc2btgLU,goldbridge best bits galatasaray man united,362108.0,362108.0,0,0.023970149444154966
7yz5kvHYVV8,jacob punches david and he leaves the village emmerdale,52273.0,52273.0,0,0.034519130984072555
aaodJqJ2o60,everything wrong with airbnb,254747.0,254747.0,0,0.09825213877393404
UU_B6R7hZ2o,el nino is about to completely change our weather,1367307.0,1367307.0,0,0.07969231023616188
zp9zexqeWIk,match highlights kerala blasters fc chennaiyin fc mw isl,484968.0,484968.0,0,0.09408847841616491
NEJUuXtmpXM,our finished road on the side of a mountain,248281.0,248281.0,0,0.07408847841616492
DZP452c0ePg,robocop rogue city fully ramblomatic,305108.0,305108.0,0,0.025879983306609265
Dmj1ciTdb_Q,ninho bad feat omah lay clip officiel,693546.0,693546.0,0,0.12249418819867115
Fv0tF70ENEY,highlights arsenal vs lens uefa champions league,85854.0,85854.0,0,0.01
DKMZcKFLHvU,highlights real madrid vs napoli uefa champions league,149267.0,149267.0,0,0.035
SqJ2nssa1Nw,highlights galatasaray vs manchester united uefa champions league,173228.0,173228.0,0,0.015
iE18uraHOcs,diy drones war will never be the same,666909.0,666909.0,0,0.04487256546579398
W9wyajjYBUc,putin s advances in the arctic dw documentary,665622.0,665622.0,0,0.059032522971731366
98QfNzfK2C8,exclusive omid scobie reveals royal revelations inside his explosive new book this morning,93848.0,93848.0,0,0.0738486405494575
RKc8EvkZyKM,onana to blame galatasaray manchester united goldbridge reaction,443949.0,443949.0,0,0.07482912876465066
tUwr6wjjoDo,veeze atl freestyle feat luh tyler rob official music video,239481.0,239481.0,0,0.07485431074657471
jWdxXdp8sZI,real boston richey the type official music video ft ytb fatt,355197.0,355197.0,0,0.06906090646188211
6Q7WD9nBqqw,lethal company is the funniest horror game,298360.0,298360.0,0,0.11430367117768574
I9W0WxZe1Cg,golden bachelor gerry turner and theresa nist talk engagement and televised wedding people,136604.0,136604.0,0,0.0733701354595312
Z9XX3M-i0g8,tough cookies clash of clans clashmas season challenges,1021436.0,1021436.0,0,0.7601730460713285
QUdx8QM8ME4,destiny dungeon trailer warlords ruin,262602.0,262602.0,0,0.09325754217269418
Ce3Xbajmmxg,backyard bunker part the elevator shaft,855720.0,855720.0,0,0.0715539597772396
y-EA4k1Mwmc,nuzlockers race speedrunners for,239675.0,239675.0,0,0.09
Fn9tmm-_yAI,primitive technology natural draft iron smelt,783710.0,783710.0,0,0.09734988252135703
f61-SM1yUB8,tesla cybertruck first look,269317.0,269317.0,0,0.065
BVYXDodeLYY,post malone performs youre the devil in disguise live christmas at graceland nbc,323029.0,323029.0,0,0.046742842851036845
aV6PCi7vmYQ,minecraft but the viewers create the twist,226210.0,226210.0,0,0.11390387450782663
kmCgV6IoiKg,prince and princess of wales arrive at royal albert hall,581332.0,581332.0,0,0.18496841637145706
yulfvacpvTc,bruce dickinson afterglow of ragnarok official video,339614.0,339614.0,0,0.05828504128648859
fNnWMs2F1CI,behind the square eve vs ravi eastenders,73377.0,73377.0,0,0.04
2T4u10YHQsI,salah gakpo fire reds into last liverpool lask europa league group stage highlights,787525.0,787525.0,0,0.09444520776748151
KTzGBJPuJwM,you can t explain prisms without understanding springs optics puzzles part,280803.0,280803.0,0,0.09
jPCNJ0ygfT8,elon musk tells brands fleeing x over pressure campaign to f k yourself with jeremy boreing,606023.0,606023.0,0,0.06834263845969683
GL6zr9eJ9u4,absolute thriller ronnie o sullivan vs robert milkins uk championship snooker,114990.0,114990.0,0,0.05831814436840565
dCCUwZLSjng,disney s worst year ever,250784.0,250784.0,0,0.06374693701950955
df8WJelLryQ,last chance to get a chromatic brawler,3314815.0,3314815.0,1,0.18949933362490526
vXsM-OTuGTA,easily star the clashmas gingerbread challenge clash of clans,362838.0,362838.0,0,0.08618628677465971
UVIToAVsDAI,i bought the most expensive airplane ticket,619154.0,619154.0,0,0.035
uhqFMesRAzw,wisin young miko senorita official video,1148342.0,1148342.0,0,0.5922501777580754
LM9hxlxuP3c,i built a secret room to hide from my friend,421915.0,421915.0,0,0.04
J-piNPoWoYc,how much more star wars do we need,1101507.0,1101507.0,0,0.07
XxOh12Uhg08,driving tesla cybertruck everything you need to know,6599643.0,6599643.0,1,0.006935780951331751
QjqjoehA7kM,henry ford vs karl marx epic rap battles of history,799519.0,799519.0,0,0.048890366130341346
L6WDq0V5oBg,exclusive tesla cybertruck full review drag race w r t hummer jason cammisa on the icons,1845352.0,1845352.0,1,0.0648524745040091
wqcu0j3Wsys,my cybertruck experience,2300169.0,2300169.0,1,0.13471417328482221
9t57C7NcjWo,ateez crazy form official mv,21534638.0,21534638.0,1,0.9683226617317486
x3CjQsR4soI,guess the year quiz with chunkz tyrique the timeline,117508.0,117508.0,0,0.11233836507559461
PahuVErfqy8,timothee chalamet gets flustered over cher tom hanks julia roberts the graham norton show,394998.0,394998.0,0,0.11329600642769683
DBEWLEvWN44,honest review of the sims for rent,471657.0,471657.0,0,0.065
x-0-zt8Ypnw,highlights england v the netherlands uefa women s nations league,109928.0,109928.0,0,0.05946329166397523
11_rdPiRwo8,pac championship game oregon ducks vs washington huskies full game highlights,1232664.0,1232664.0,0,0.11875535709521635
zKQtVT1QJsQ,the sims for rent honest review,157097.0,157097.0,0,0.06
q9XJV8CQjQ0,vikkstar humans feat shaun farrugia official music video,300758.0,300758.0,0,0.06946196650793429
Z7-3xGyL_c0,macaulay culkin tears up over home alone mom catherine o hara s loving support,630799.0,630799.0,0,0.07482727099900363
tvOH_CzLDGY,alpharad and jaiden play prop hunt,319159.0,319159.0,0,0.1093811193358671
U_lIdN4QLPM,julia roberts tom hanks geek out over football the graham norton show,311587.0,311587.0,0,0.07966587152507078
7ac57NizgSA,i bought my sisters every luxury beauty advent calendars they freak out,460053.0,460053.0,0,0.035
Gx6Ov8Jjo8M,jaiden s interesting pokemon game show,263590.0,263590.0,0,0.09347949155873365
Y3kwJSEdCWQ,how humanity gave this animal the middle finger,1038246.0,1038246.0,0,0.02338587242672274
ekoqy4pn8xw,i built a secret room at work now i live in the ceiling,731574.0,731574.0,0,0.065
okvG6H0UaIs,top gifs of all time,1926555.0,1926555.0,1,0.1098208655890257
8OM1xQ6j4uo,vfx artists react to bad great godzilla cgi,540016.0,540016.0,0,0.005
R5N_1UbcFnY,kelsea ballerini how do i do this the final chapter,149758.0,149758.0,0,0.08484524513425612
dTIPBLn7Z6w,attempting alpharad s impossible super world,157725.0,157725.0,0,0.20395524433520676
OyrTLYyIvNI,cybertruck beats porsche while towing a,801802.0,801802.0,0,0.08325665814422642
jwHdXzKrbJ4,testing scary minecraft seeds to prove them fake,747067.0,747067.0,0,0.035104679139581395
F9U-yoJbgWs,the boys season official teaser trailer prime video,5441826.0,5441826.0,1,0.2137276472511156
0kQ8i2FpRDk,fallout teaser trailer prime video,4258224.0,4258224.0,1,0.14861835164425868
HQ8H5gqGA34,house of the dragon season official teaser max,2832801.0,2832801.0,1,0.20865743384390004
3JZeI9SF0lI,game theory the cool math games arg goes to some dark places,1288707.0,1288707.0,0,0.28713163252900314
zm_dS5oiVRs,a little theorizing official game theory song,417455.0,417455.0,0,0.1692165646178748
Wjij-OX9RKI,fortnite battle royale chapter launch trailer,4648144.0,4648144.0,1,0.12924017588786427
H7nMAyBB_-0,the new horrors of the cryptid iceberg,909616.0,909616.0,0,0.08563244070088612
N0qzSv9c0IY,peter griffin seeks fitness advice from meowscles fortnite hybrid short,4050901.0,4050901.0,1,0.0688104106759869
YX2WXmjNxDs,manchester city vs tottenham hotspur premier league highlights week fubo canada,152735.0,152735.0,0,0.04683247353264498
eLtLwiYekKk,uefa euro cup draw full group seedings ft france england germany and more fox soccer,515816.0,515816.0,0,0.07
C1Tv8S6Ap48,the last pokemon meme review of,281805.0,281805.0,0,0.06480063127711674
8XM6pJU-HPs,i survived days as a cosmic dinosaur in hardcore minecraft,486538.0,486538.0,0,0.08855698797276826
ajFg8F4W_LM,the peter griffin skin does this,648704.0,648704.0,0,0.09828184515334037
7A4D_dCd9Y0,nickeh reacts to eminem concert in fortnite,1048058.0,1048058.0,0,0.015
R_ImgjZdTS0,my daughter s new holiday room makeover,2826572.0,2826572.0,1,0.07482644353818903
qVWlzl8_0oU,i spent on japan s tiniest car it was a bad idea,620366.0,310183.0,0,0.06398470291022657
2ojMw57Ou5Q,fortnite eminem concert reaction big bang event,1832276.0,1832276.0,1,0.044679679626345496
ftrjGsNX5Bw,why i left lifesteal a year journey,357704.0,357704.0,0,0.03988699390239139
xVw-j9B22Qw,michigan vs iowa highlights big ten football dec,186894.0,186894.0,0,0.07970105569732171
JkyJOdsWhI4,ryan garcia full post fight press conference after ko of oscar duarte garcia vs duarte post fight,322760.0,322760.0,0,0.0975209105920262
kznYQ1Ed07o,mayhem as reds score late winner in seven goal thriller liverpool fulham epl highlights,1784498.0,1784498.0,1,0.05
zUYhMrhxGjc,christmas gift swap with anastasia kingsnorth present swap with my best friend,111454.0,111454.0,0,0.16934712489879516
DNx8-OMD-14,drama and late goals at the etihad manchester city tottenham premier league highlights,1471977.0,1471977.0,0,0.06408847841616491
xDRhcoU5P0M,enzo scores two as blues survive gallagher red chelsea brighton premier league highlights,957544.0,957544.0,0,0.05
KhRhXwayTAk,new fortnite chapter battle pass peter griffin more,753418.0,753418.0,0,0.08489414279145192
GZ30mDgrGeQ,newcastle vs manchester united live with mark goldbridge,452663.0,452663.0,0,0.0
zvFZzYNF3BU,huge shock michael conlan vs jordan gill fight highlights,297465.0,297465.0,0,0.29878417622836795
jhkKBZkqNKg,no way ten hag said this about rashford man utd news,237634.0,237634.0,0,0.06982872914858741
JSgHRVF2B8Y,nardwuar vs ice spice,507198.0,507198.0,0,0.13305381379118297
hb0PKbaYOXQ,fortnite chapter trailer reaction,704067.0,704067.0,0,0.14933257471259143
Lad5ntL_PTo,magnitude earthquake strikes near the southern philippines tsunami warning issued,281900.0,281900.0,0,0.11635738195607978
BJNGalGrcxI,ten hag to blame newcastle manchester united goldbridge reaction,365607.0,365607.0,0,0.11309176665214953
ymruApQ-C0U,i gave a food expert my craziest steak,592316.0,592316.0,0,0.03487375396215142
OKXX4wxFCn0,i cheated with illegal in build battle,907455.0,907455.0,0,0.07123515567460055
V-IOH7hUX1g,liverpool fc vs fulham fc premier league highlights week fubo canada,109760.0,109760.0,0,0.055
pfiTJ2JNDco,halo the series season first look trailer paramount,2664158.0,2664158.0,1,0.09
RJHihI0FMnA,this barbecue challenge in finland has only been beaten once beardmeatsfood,1313109.0,1313109.0,0,0.024151548855974356
jtivpE4GGX0,i collected more illegal items in minecraft hardcore,781004.0,781004.0,0,0.03888790627749525
vYOyAnNr56o,fortnites the big bang full event video,1613221.0,1613221.0,1,0.1927907777511332
IkzwBMHc1i8,first win of fortnite chapter new update,362016.0,362016.0,0,0.09
B17yoLxkbPA,babymonster batter up dance performance debut special,4654669.0,4654669.0,1,0.09834529185510013
c7BjJ7IccU8,the return ryan garcia vs oscar duarte fight highlights,1430093.0,1430093.0,0,0.21904390413536778
LgBNFy_uxUw,how to equip lego skins in fortnite,791808.0,791808.0,0,0.05
BOvJwoOhKZk,fortnite chapter is here,2174302.0,2174302.0,1,0.07
Aj8ef8UB1aU,the cybertruck is finally here a truck owners thoughts,858169.0,858169.0,0,0.08421903333723674
9jqJ9o6d1yo,this top greatest guitarists list is balls,189330.0,189330.0,0,0.08174101010453397
S_0eyZL86qs,kapil sharma and sunil grover reunite netflix india,2036662.0,2036662.0,1,0.0750547410369284
FIT2O9dTgGQ,how to unlock the free explorer emily lego outfit in fortnite,283950.0,283950.0,0,0.02516312044031892
Neu-lY13VGM,addressing my weight loss cleaning the entire house vlogmas day,161715.0,161715.0,0,0.0938969346926541
DuPTPMLf40I,no georgia vs no alabama extended highlights i sec championship i cbs sports,678225.0,678225.0,0,0.02
vuEJB5WTSEk,sidemen break the weirdest world records,4264587.0,4264587.0,1,0.48152961434046704
7B4r1jbpS2A,cyberpunk update overview,596050.0,596050.0,0,0.024842828048517382
F0rbXvQeqzI,i am alive and not dead,223644.0,223644.0,0,0.08449596965437355
AUXDwEHmcf8,world s strongest man vs world s smallest car eddie hall,294945.0,294945.0,0,0.08402754651201612
k1rQ6OohZ88,grand theft auto official trailer reaction,63063.0,63063.0,0,0.05487220556990278
0-2fEYaf_gg,third round draw emirates fa cup,153536.0,153536.0,0,0.005
td7poCEAebo,living a normal day trapped on a roller coaster,189114.0,189114.0,0,0.07549967594361871
PS4xXqPaLs4,gta trailer reaction and breakdown,172404.0,172404.0,0,0.04423455609596019
f6w2aA_DfnI,spectacular rich eisen on the ers dismantling of the philadelphia eagles in week,236337.0,236337.0,0,0.05
597oaKmjjAs,preparing for the new baby christmas last vlog of,219493.0,219493.0,0,0.11497588331542312
WzT8T4fNmDs,jeannie mai on divorce finding her strength and family plans for the holidays,205770.0,205770.0,0,0.065
WkL7cpG2UhE,true detective night country official trailer max,3629390.0,3629390.0,1,0.21242101274427988
e86KRxb-IXk,reaction ronnie osullivan makes history by beating ding junhui in uk championship final,129757.0,129757.0,0,0.04983819934883631
ZXOp_VUH-9o,ers deebo samuel and brock purdy speak on dominant win over eagles,150909.0,150909.0,0,0.06732954978310515
TfLHRPh9VHE,a large storm is coming this weekend,826042.0,826042.0,0,0.06441959720171439
G02QTNQuuAY,it had to be barcelona vs atletico madrid laliga highlights espn fc,470871.0,470871.0,0,0.07
NG7LbR6jwe4,san francisco ers vs philadelphia eagles week game highlights,2388186.0,2388186.0,1,0.1373110555582952
JgTeg_9JUws,why texas and alabama are in the playoff and florida state is out early thoughts on cfp matchups,169100.0,169100.0,0,0.03
y40gcnAiL5E,beyonce renaissance tour dance co captain amari marshall sherri shepherd,264667.0,264667.0,0,0.08175304759947992
q60cdGHrLbQ,havre ac paris saint germain highlights hac psg,248852.0,248852.0,0,0.005
WS6REAwCWRI,cobra vs toad planet earth iii bbc earth,535036.0,535036.0,0,0.15299241658239654
o3nstYl9qcc,sell them andy tate reaction newcastle manchester united,235156.0,235156.0,0,0.17500877652635435
1YxNiEl_Fic,architects seeing red,268026.0,268026.0,0,0.10914337457386272
g_x0LVnITTg,firefight king of the hill trailer season reckoning halo infinite,159014.0,159014.0,0,0.11451081384801079
7RaVUabiJls,stunning mac allister strike alexander arnold late winner liverpool fulham highlights,3542304.0,3542304.0,1,0.46287507027452146
E4D-G_kX6uQ,overwatch season call of the hunt official trailer,346983.0,346983.0,0,0.21064319865690145
El7FbfVUuK8,trent s incredible late winner liverpool fulham match vlog,178873.0,178873.0,0,0.1235231209684451
sBE2ngGzY7w,if you can break this ball in minute,1317917.0,1317917.0,0,0.009850829398232232
77Ypn79NFWg,new season map urzikstan launch trailer call of duty warzone,4933963.0,4933963.0,1,0.1594410882453851
UIMNaLHGAcw,easily star the last town hall challenge clash of clans,696776.0,696776.0,0,0.03
0OLBhkKLmUY,robert downey jr mark ruffalo actors on actors,352540.0,352540.0,0,0.052809037720511834
Qqoy015bCI8,minute crafts that will change your life,281016.0,281016.0,0,0.16867540158848357
rATbtwj1qls,just look my way official music video helluva boss,2866782.0,2866782.0,1,0.07961624818260864
i1D0EEodigU,we dumped into our civic,1227142.0,1227142.0,0,0.0698689871417807
rYulssHfRYQ,i m going back to twitch,853712.0,853712.0,0,0.01488693488732845
9hIuAJgbBoU,fortnite chapter memes best season,1763234.0,1763234.0,1,0.10395203812059065
lV1OOlGwExM,godzilla x kong the new empire official trailer,11556963.0,11556963.0,1,0.24494726125711033
dztPfvT7F5U,goku vs superman dragon ball vs dc comics death battle,1280592.0,1280592.0,0,0.009172412069303089
QdBZY2fkU-0,grand theft auto vi trailer,61097210.0,61097210.0,1,0.13431757019381826
KhnODx12aBc,the black turtleneck a closet staple,722549.0,722549.0,0,0.035
dIPVBVJouis,it looks ugly roy keane s passionate rant on manchester united,1145641.0,1145641.0,0,0.1041136680181856
O2wVxOBeQqU,i tried japan s spiciest ramen calories in a day,514569.0,514569.0,0,0.04922682570252643
VZBAJTlo4Qs,offlinetv plays reverse charades ft extraemily,710725.0,710725.0,0,0.023308892067513732
rU19hg90_GA,newcastle united manchester united extended premier league highlights,1701603.0,1701603.0,1,0.05444340631214621
mIInnnNVTEA,highlights leeds united middlesbrough five goals and red card,159645.0,79822.5,0,0.15326029251992102
byowYIEQ5XU,godzilla x kong the new empire trailer breakdown in depth,489691.0,489691.0,0,0.055
pU9sHwNKc2c,why don t subtitles match dubbing,943450.0,943450.0,0,0.06908847841616492
Np_j0Kd0Kz8,mike perry interested in anthony pettis after bkfc revels in king of violence title win,222492.0,222492.0,0,0.0548925559721618
yWxslavFm1k,nfl week recap ers dominate eagles lions bounce back colts ot win fnia nfl on nbc,159808.0,159808.0,0,0.09
